Node,Degree,Betweenness,Closeness,Authority,Eigenvector,Openness
TruckersForFreedomGlobal,3,0.0,8.92936869363336e-05,4.644519206815938e-06,0.0004950649299315,0.00033271910930121455
ladyinfQrmd,3,0.0,8.92936869363336e-05,0.0001239322107138,0.0004950649299315,0.00038535760908298665
canalexrp,3,0.0,8.92936869363336e-05,1.6876722395616251e-06,0.0004950649299315,0.0003314143310254824
official_fireduptxlawyer,3,0.0,8.92936869363336e-05,0.0001195453477723,0.0004950649299315,0.00038342180262155234
BoganChristainLobby,3,0.0,8.92936869363336e-05,6.554659302416303e-11,0.0004950649299315,0.0003306696348760533
PSDinfo,3,0.0,8.92936869363336e-05,1.6558292342376453e-18,0.0004950649299315,0.00033066960595207797
returnofthemark,3,0.0,8.92936869363336e-05,1.921268253933112e-07,0.0004950649299315,0.00033075438643302024
LebUpdate,3,0.0,8.92936869363336e-05,3.3116584684752906e-18,0.0004950649299315,0.00033066960595207873
theaftertimes,3,0.0,8.92936869363336e-05,-6.209359628391171e-19,0.0004950649299315,0.000330669605952077
TechnocraticNW,3,0.0,8.92936869363336e-05,5.124660870507309e-07,0.0004950649299315,0.0003308957436672983
bellerophon420,3,0.0,8.92936869363336e-05,1.5306474027247926e-07,0.0004950649299315,0.00033073714936913604
cognitive_life,3,0.0,8.92936869363336e-05,2.0697865427970565e-18,0.0004950649299315,0.0003306696059520782
che_bello_disegnare,3,0.0,8.92936869363336e-05,4.9674877027129365e-18,0.0004950649299315,0.00033066960595207944
anarchopirateball,3,0.0,8.92936869363336e-05,2.3350663684340705e-08,0.0004950649299315,0.00033067990998168604
bitcoin,3,0.0,8.92936869363336e-05,4.1395730855941133e-19,0.0004950649299315,0.0003306696059520775
unlimitedhangout,3,0.0,8.92936869363336e-05,1.2597353758224124e-08,0.0004950649299315,0.0003306751648307401
news_de,3,0.0,8.92936869363336e-05,-1.5523399070977924e-19,0.0004950649299315,0.0003306696059520772
sveta_kaverzina,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
freedomeandjustice,3,0.0,8.92936869363336e-05,2.8977011599158785e-18,0.0004950649299315,0.00033066960595207857
interpretaciya,3,0.0,8.92936869363336e-05,2.8977011599158785e-18,0.0004950649299315,0.00033066960595207857
elespiadeltelon,3,0.0,8.92936869363336e-05,-4.657019721293377e-19,0.0004950649299315,0.00033066960595207705
rubin_tbc,3,0.0,8.92936869363336e-05,2.4837438513564683e-18,0.0004950649299315,0.00033066960595207835
sumyliketop,3,0.0,8.92936869363336e-05,2.0697865427970564e-19,0.0004950649299315,0.0003306696059520774
prozapas77,3,0.0,8.92936869363336e-05,-2.8977011599158785e-18,0.0004950649299315,0.00033066960595207597
bohunbrigade,3,0.0,8.92936869363336e-05,-4.9674877027129365e-18,0.0004950649299315,0.0003306696059520751
eli_tsipori,3,0.0,8.92936869363336e-05,-6.209359628391171e-19,0.0004950649299315,0.000330669605952077
Deutsch_Russische_Freunde,3,0.0,8.92936869363336e-05,2.0697865427970565e-18,0.0004950649299315,0.0003306696059520782
FoodHistory,3,0.0,8.92936869363336e-05,-1.6558292342376453e-18,0.0004950649299315,0.00033066960595207656
geneticista,3,0.0,8.92936869363336e-05,1.2418719256782341e-18,0.0004950649299315,0.0003306696059520778
tsehakron,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
eurounity,3,0.0,8.92936869363336e-05,1.8553049967470022e-09,0.0004950649299315,0.0003306704246490479
triteisalrite,3,0.0,8.92936869363336e-05,1.6558292342376453e-18,0.0004950649299315,0.00033066960595207797
myrnohrad_ua,3,0.0,8.92936869363336e-05,-3.3116584684752906e-18,0.0004950649299315,0.0003306696059520758
stranacoil,3,0.0,8.92936869363336e-05,1.6286469584903455e-06,0.0004950649299315,0.00033138828473180753
JacobAWohl,3,0.0,8.92936869363336e-05,4.5045801988161495e-05,0.0004950649299315,0.0003505471256539718
playmastermovie,3,0.0,8.92936869363336e-05,1.183084076552431e-10,0.0004950649299315,0.000330669658158445
olamhabriut,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
provitaefamiglia,3,0.0,8.92936869363336e-05,1.4488505799579392e-18,0.0004950649299315,0.0003306696059520779
AnarchoGardening,3,0.0,8.92936869363336e-05,-3.3116584684752906e-18,0.0004950649299315,0.0003306696059520758
thissecretchannel,3,0.0,8.92936869363336e-05,4.1395730855941133e-19,0.0004950649299315,0.0003306696059520775
medicalksu,3,0.0,8.92936869363336e-05,3.1046798141955853e-19,0.0004950649299315,0.00033066960595207743
TaumieI,3,0.0,8.92936869363336e-05,-1.6558292342376453e-18,0.0004950649299315,0.00033066960595207656
DissidencePeople,3,0.0,8.92936869363336e-05,3.3116584684752906e-18,0.0004950649299315,0.00033066960595207873
mairbekv,3,0.0,8.92936869363336e-05,1.0348932713985282e-19,0.0004950649299315,0.0003306696059520773
prbyyar,3,0.0,8.92936869363336e-05,-5.174466356992641e-19,0.0004950649299315,0.00033066960595207705
pennydrops,3,0.0,8.92936869363336e-05,-5.795402319831757e-18,0.0004950649299315,0.0003306696059520747
thingsgayfurriessay,3,0.0,8.92936869363336e-05,6.209359628391171e-19,0.0004950649299315,0.00033066960595207754
bazhenovteam,3,0.0,8.92936869363336e-05,2.4837438513564683e-18,0.0004950649299315,0.00033066960595207835
Primorye_za,3,0.0,8.92936869363336e-05,3.7256157770347016e-18,0.0004950649299315,0.00033066960595207895
KyivFashionHell,3,0.0,8.92936869363336e-05,-4.9674877027129365e-18,0.0004950649299315,0.0003306696059520751
whitefilin,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
avvablog,3,0.0,8.92936869363336e-05,-4.139573085594113e-18,0.0004950649299315,0.0003306696059520755
delyagin,3,0.0,8.92936869363336e-05,-1.0348932713985282e-18,0.0004950649299315,0.00033066960595207683
vostalep,3,0.0,8.92936869363336e-05,-1.6558292342376453e-18,0.0004950649299315,0.00033066960595207656
Rogatkinlive,3,0.0,8.92936869363336e-05,2.4837438513564683e-18,0.0004950649299315,0.00033066960595207835
VidarRising,3,0.0,8.92936869363336e-05,1.067396708326078e-06,0.0004950649299315,0.00033114061985710364
sputnik_afrique,3,0.0,8.92936869363336e-05,2.8977011599158785e-18,0.0004950649299315,0.00033066960595207857
WitnessMeIAmAwaited,3,0.0,8.92936869363336e-05,2.4837438513564683e-18,0.0004950649299315,0.00033066960595207835
museumgorodn,3,0.0,8.92936869363336e-05,-3.7256157770347016e-18,0.0004950649299315,0.00033066960595207564
data_csv,3,0.0,8.92936869363336e-05,-7.761699535488962e-20,0.0004950649299315,0.00033066960595207727
zloyodessit,3,0.0,8.92936869363336e-05,4.139573085594113e-18,0.0004950649299315,0.0003306696059520791
spidey_scentces,3,0.0,8.92936869363336e-05,1.4488505799579392e-18,0.0004950649299315,0.0003306696059520779
severodonetsk1934,3,0.0,8.92936869363336e-05,-1.0348932713985282e-18,0.0004950649299315,0.00033066960595207683
lobaev_vlad,3,0.0,8.92936869363336e-05,-1.2418719256782341e-18,0.0004950649299315,0.0003306696059520767
miluimnikim,3,0.0,8.92936869363336e-05,3.3116584684752906e-18,0.0004950649299315,0.00033066960595207873
usariots,3,0.0,8.92936869363336e-05,-8.279146171188227e-19,0.0004950649299315,0.0003306696059520769
snowqueen023,3,0.0,8.92936869363336e-05,-1.6558292342376453e-18,0.0004950649299315,0.00033066960595207656
streamforunder,3,0.0,8.92936869363336e-05,-1.4488505799579392e-18,0.0004950649299315,0.0003306696059520766
ostapstakhiv,3,0.0,8.92936869363336e-05,-1.2418719256782341e-18,0.0004950649299315,0.0003306696059520767
FlyoverConservatives,3,0.0,8.92936869363336e-05,1.854646933289706e-06,0.0004950649299315,0.0003314880125366956
palavandishviltan,3,0.0,8.92936869363336e-05,-4.1395730855941133e-19,0.0004950649299315,0.00033066960595207705
offshorechannel,3,0.0,8.92936869363336e-05,3.7256157770347016e-18,0.0004950649299315,0.00033066960595207895
angrybonds,3,0.0,8.92936869363336e-05,1.0348932713985282e-18,0.0004950649299315,0.0003306696059520777
criminiyoutuber,3,0.0,8.92936869363336e-05,1.9130275333625438e-11,0.0004950649299315,0.00033066961439376125
opinionilibertarienews,3,0.0,8.92936869363336e-05,-1.6558292342376453e-18,0.0004950649299315,0.00033066960595207656
gromadykyiv,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
snowhalation,3,0.0,8.92936869363336e-05,-4.1395730855941133e-19,0.0004950649299315,0.00033066960595207705
INFILTRATEDbyTRUTHPunisher,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
anthro_fun,3,0.0,8.92936869363336e-05,-8.279146171188227e-19,0.0004950649299315,0.0003306696059520769
NorthOfNothing,3,0.0,8.92936869363336e-05,-3.7256157770347016e-18,0.0004950649299315,0.00033066960595207564
UkrainianCanada,3,0.0,8.92936869363336e-05,-8.279146171188227e-19,0.0004950649299315,0.0003306696059520769
tankacrvenalinija,3,0.0,8.92936869363336e-05,-2.8977011599158785e-18,0.0004950649299315,0.00033066960595207597
Miro_Del,3,0.0,8.92936869363336e-05,1.8628078885173508e-18,0.0004950649299315,0.00033066960595207813
beholdme,3,0.0,8.92936869363336e-05,2.8977011599158785e-18,0.0004950649299315,0.00033066960595207857
infoliberascelta,3,0.0,8.92936869363336e-05,-1.2418719256782341e-18,0.0004950649299315,0.0003306696059520767
pugilatoNSHC,3,0.0,8.92936869363336e-05,8.279146171188227e-19,0.0004950649299315,0.00033066960595207765
fighter_bomber,3,0.0,8.92936869363336e-05,-4.139573085594113e-18,0.0004950649299315,0.0003306696059520755
ostorojnovirusSvobody,3,0.0,8.92936869363336e-05,5.795402319831757e-18,0.0004950649299315,0.00033066960595207987
donrf22,3,0.0,8.92936869363336e-05,1.2418719256782341e-18,0.0004950649299315,0.0003306696059520778
hznyo,3,0.0,8.92936869363336e-05,8.279146171188227e-19,0.0004950649299315,0.00033066960595207765
black_slipper,3,0.0,8.92936869363336e-05,-6.209359628391171e-19,0.0004950649299315,0.000330669605952077
gistapapapa,3,0.0,8.92936869363336e-05,3.3116584684752906e-18,0.0004950649299315,0.00033066960595207873
sskarnaukhov,3,0.0,8.92936869363336e-05,2.8977011599158785e-18,0.0004950649299315,0.00033066960595207857
zapashnyru,3,0.0,8.92936869363336e-05,2.4837438513564683e-18,0.0004950649299315,0.00033066960595207835
catholicsirl,3,0.0,8.92936869363336e-05,-2.0697865427970565e-18,0.0004950649299315,0.0003306696059520764
akhbarefori,3,0.0,8.92936869363336e-05,-2.8977011599158785e-18,0.0004950649299315,0.00033066960595207597
fieryfiles,3,0.0,8.92936869363336e-05,2.0697865427970565e-18,0.0004950649299315,0.0003306696059520782
yobajur,3,0.0,8.92936869363336e-05,8.279146171188227e-19,0.0004950649299315,0.00033066960595207765
roumdcat,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
eretzh,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
rodast_omiddana,3,0.0,8.92936869363336e-05,4.139573085594113e-18,0.0004950649299315,0.0003306696059520791
beneficiaryvlady,3,0.0,8.92936869363336e-05,-2.8977011599158785e-18,0.0004950649299315,0.00033066960595207597
africafordummies,3,0.0,8.92936869363336e-05,3.3116584684752906e-18,0.0004950649299315,0.00033066960595207873
alekseystefanov,3,0.0,8.92936869363336e-05,5.174466356992641e-19,0.0004950649299315,0.0003306696059520775
snimulapshu,3,0.0,8.92936869363336e-05,1.6558292342376453e-18,0.0004950649299315,0.00033066960595207797
thisisnotatable,3,0.0,8.92936869363336e-05,-7.244252899789696e-19,0.0004950649299315,0.00033066960595207694
flfreedomkeepers,3,0.0,8.92936869363336e-05,-6.209359628391171e-19,0.0004950649299315,0.000330669605952077
Canada_channel,3,0.0,8.92936869363336e-05,2.587233178496321e-19,0.0004950649299315,0.0003306696059520774
Rodnoy_Dagestan,3,0.0,8.92936869363336e-05,3.7256157770347016e-18,0.0004950649299315,0.00033066960595207895
intuition2036,3,0.0,8.92936869363336e-05,-2.8977011599158785e-18,0.0004950649299315,0.00033066960595207597
mister_sosister,3,0.0,8.92936869363336e-05,3.3116584684752906e-18,0.0004950649299315,0.00033066960595207873
TheOchsReport,3,0.0,8.92936869363336e-05,-5.174466356992641e-19,0.0004950649299315,0.00033066960595207705
inssurgente,3,0.0,8.92936869363336e-05,5.795402319831757e-18,0.0004950649299315,0.00033066960595207987
catturd2tg,3,0.0,8.92936869363336e-05,-2.0697865427970565e-18,0.0004950649299315,0.0003306696059520764
dearsafrica,3,0.0,8.92936869363336e-05,1.259735375739621e-08,0.0004950649299315,0.0003306751648307397
HYanchenko,3,0.0,8.92936869363336e-05,9.314039442586754e-19,0.0004950649299315,0.0003306696059520777
rachblevins,3,0.0,8.92936869363336e-05,1.0348932713985282e-18,0.0004950649299315,0.0003306696059520777
freieOldenburger,3,0.0,8.92936869363336e-05,-6.209359628391171e-19,0.0004950649299315,0.000330669605952077
eticadigitale,3,0.0,8.92936869363336e-05,-1.4488505799579392e-18,0.0004950649299315,0.0003306696059520766
modesteschwartz,3,0.0,8.92936869363336e-05,1.4488505799579392e-18,0.0004950649299315,0.0003306696059520779
stratpol,3,0.0,8.92936869363336e-05,-6.623316936950581e-18,0.0004950649299315,0.00033066960595207434
tasown,3,0.0,8.92936869363336e-05,4.1395730855941133e-19,0.0004950649299315,0.0003306696059520775
news_forfree,3,0.0,8.92936869363336e-05,4.1395730855941133e-19,0.0004950649299315,0.0003306696059520775
komsagram,3,0.0,8.92936869363336e-05,3.622126449894848e-19,0.0004950649299315,0.00033066960595207743
edgylifter85,3,0.0,8.92936869363336e-05,-3.3116584684752906e-18,0.0004950649299315,0.0003306696059520758
Republic_Of_GaGauZia,3,0.0,8.92936869363336e-05,3.3116584684752906e-18,0.0004950649299315,0.00033066960595207873
babylon_c,3,0.0,8.92936869363336e-05,5.795402319831757e-18,0.0004950649299315,0.00033066960595207987
napolinews,3,0.0,8.92936869363336e-05,1.2418719256782341e-18,0.0004950649299315,0.0003306696059520778
awakenindiamovement,2,0.0,5.95291246242224e-05,1.1177955026935796e-05,0.0003338809992561,0.00017026733856133797
WashougalMoms,2,0.0,5.95291246242224e-05,3.925028985730737e-07,0.0003338809992561,0.00016550800411255375
Dayna_Teaches,2,0.0,5.95291246242224e-05,1.6558292342376453e-18,0.0003338809992561,0.00016533480297604265
environmental_updates,2,0.0,5.95291246242224e-05,2.439371805569535e-06,0.0003338809992561,0.00016641123316454642
Jegermig9,2,0.0,5.95291246242224e-05,2.427463374402568e-06,0.0003338809992561,0.00016640597828918198
fields_of_wheat,2,0.0,5.95291246242224e-05,8.279146171188227e-19,0.0003338809992561,0.00016533480297604227
whatskraken21,2,0.0,5.95291246242224e-05,0.0001192563041423,0.0003338809992561,0.00021795945234484855
bibeltreuePredigten,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
gaychannellessgoo,2,0.0,5.95291246242224e-05,2.3344519576802862e-08,0.0003338809992561,0.00016534510429441876
librehash,2,0.0,5.95291246242224e-05,1.6558292342376453e-18,0.0003338809992561,0.00016533480297604265
Hyer971,2,0.0,5.95291246242224e-05,1.0348932713985282e-18,0.0003338809992561,0.00016533480297604235
katotheca,2,0.0,5.95291246242224e-05,5.795402319831757e-18,0.0003338809992561,0.0001653348029760445
ETheFriend,2,0.0,5.95291246242224e-05,7.244252899789696e-19,0.0003338809992561,0.0001653348029760422
holarchan,2,0.0,5.95291246242224e-05,-2.4837438513564683e-18,0.0003338809992561,0.00016533480297604083
prizhimov,2,0.0,5.95291246242224e-05,-6.209359628391171e-19,0.0003338809992561,0.00016533480297604167
GoBPH,2,0.0,5.95291246242224e-05,1.4331279034482112e-05,0.0003338809992561,0.0001716588169526636
geopoliticaresistente,2,0.0,5.95291246242224e-05,-7.761699535488962e-20,0.0003338809992561,0.00016533480297604189
tkrofficial,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
xdaynewsRED,2,0.0,5.95291246242224e-05,6.209359628391171e-19,0.0003338809992561,0.00016533480297604218
sandmanproject,2,0.0,5.95291246242224e-05,2.4837438513564683e-18,0.0003338809992561,0.000165334802976043
BANNEDdotVIDEO,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
MariaVladimirovnaZakharova,2,0.0,5.95291246242224e-05,-1.4488505799579392e-18,0.0003338809992561,0.00016533480297604126
SputnikInt,2,0.0,5.95291246242224e-05,2.0697865427970565e-18,0.0003338809992561,0.00016533480297604283
electionevidence,2,0.0,5.95291246242224e-05,1.23578016645228e-05,0.0003338809992561,0.00017078797364271614
Grumpy_Rabbit,2,0.0,5.95291246242224e-05,0.0001192563041423,0.0003338809992561,0.00021795945234484855
PatAltSW,2,0.0,5.95291246242224e-05,1.9022978925871354e-07,0.0003338809992561,0.0001654187463451681
AppleArseholes,2,0.0,5.95291246242224e-05,2.3344519583012222e-08,0.0003338809992561,0.00016534510429442147
altarofspeed2,2,0.0,5.95291246242224e-05,-4.139573085594113e-18,0.0003338809992561,0.0001653348029760401
kcConvoy,2,0.0,5.95291246242224e-05,4.9674877027129365e-18,0.0003338809992561,0.00016533480297604408
posadacarriles1959,2,0.0,5.95291246242224e-05,1.2436484254342138e-08,0.0003338809992561,0.00016534029086725214
whisperoftruth,2,0.0,5.95291246242224e-05,1.8601974669555776e-06,0.0003338809992561,0.00016615565886420085
push_yozh_iz_tszh,2,0.0,5.95291246242224e-05,-7.244252899789696e-19,0.0003338809992561,0.00016533480297604162
PennsylvaniaAudit,2,0.0,5.95291246242224e-05,3.1046798141955853e-19,0.0003338809992561,0.00016533480297604205
AllPatriotsNetwork,2,0.0,5.95291246242224e-05,1.469899819916555e-07,0.0003338809992561,0.00016539966576311778
Communism,2,0.0,5.95291246242224e-05,-5.795402319831757e-18,0.0003338809992561,0.00016533480297603937
BreakTheBrokenConsensus,2,0.0,5.95291246242224e-05,1.539269333489586e-07,0.0003338809992561,0.0001654027268560763
aliancenarodnichsil,2,0.0,5.95291246242224e-05,2.4837438513564683e-18,0.0003338809992561,0.000165334802976043
natasakado_official,2,0.0,5.95291246242224e-05,-8.279146171188227e-19,0.0003338809992561,0.00016533480297604153
bionchannel,2,0.0,5.95291246242224e-05,1.920762723579091e-07,0.0003338809992561,0.00016541956114926888
opendatascience,2,0.0,5.95291246242224e-05,-1.5523399070977924e-19,0.0003338809992561,0.00016533480297604183
bathlist,2,0.0,5.95291246242224e-05,-1.2418719256782341e-18,0.0003338809992561,0.00016533480297604134
BauerVerbraucherGrafschaft,2,0.0,5.95291246242224e-05,1.0348932713985282e-19,0.0003338809992561,0.00016533480297604197
DreiEngelMissionsgruppe,2,0.0,5.95291246242224e-05,-1.0348932713985282e-18,0.0003338809992561,0.00016533480297604145
redPillAwaken,2,0.0,5.95291246242224e-05,1.2418719256782341e-18,0.0003338809992561,0.00016533480297604248
roland_staiger,2,0.0,5.95291246242224e-05,8.279146171188227e-19,0.0003338809992561,0.00016533480297604227
wobbliechannel,2,0.0,5.95291246242224e-05,2.0697865427970564e-19,0.0003338809992561,0.000165334802976042
zmanemmet,2,0.0,5.95291246242224e-05,5.795402319831757e-18,0.0003338809992561,0.0001653348029760445
tagesschau,2,0.0,5.95291246242224e-05,1.2418719256782341e-18,0.0003338809992561,0.00016533480297604248
derstrammegermane,2,0.0,5.95291246242224e-05,8.874865509066795e-10,0.0003338809992561,0.0001653351946003581
Wasserstoffperoxid,2,0.0,5.95291246242224e-05,9.05507663180604e-09,0.0003338809992561,0.00016533879874160067
VolksentscheidMF,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
CoronaWahnsinnStoppen,2,0.0,5.95291246242224e-05,-1.2936165892481606e-19,0.0003338809992561,0.00016533480297604189
ein_prozent,2,0.0,5.95291246242224e-05,6.209359628391171e-19,0.0003338809992561,0.00016533480297604218
demosby,2,0.0,5.95291246242224e-05,-2.0697865427970565e-18,0.0003338809992561,0.00016533480297604102
brittsche,2,0.0,5.95291246242224e-05,4.9674877027129365e-18,0.0003338809992561,0.00016533480297604408
Mouton_Resilient_Channel,2,0.0,5.95291246242224e-05,2.0697865427970565e-18,0.0003338809992561,0.00016533480297604283
ExtremeHealthRadio2,2,0.0,5.95291246242224e-05,1.5329857070403037e-05,0.0003338809992561,0.00017209946299972726
thoughts_and_algorithms,2,0.0,5.95291246242224e-05,1.2418719256782341e-18,0.0003338809992561,0.00016533480297604248
augmented_brain,2,0.0,5.95291246242224e-05,2.0697865427970565e-18,0.0003338809992561,0.00016533480297604283
VAMFATRUTH,2,0.0,5.95291246242224e-05,5.795402319831757e-18,0.0003338809992561,0.0001653348029760445
bantmedia,2,0.0,5.95291246242224e-05,-2.4837438513564683e-18,0.0003338809992561,0.00016533480297604083
nonosgustanlosprogres,2,0.0,5.95291246242224e-05,6.209359628391171e-19,0.0003338809992561,0.00016533480297604218
healingthebody,2,0.0,5.95291246242224e-05,4.139573085594113e-18,0.0003338809992561,0.00016533480297604373
ConstitutionPartyGA,2,0.0,5.95291246242224e-05,-6.623316936950581e-18,0.0003338809992561,0.00016533480297603896
conservatorii,2,0.0,5.95291246242224e-05,1.2418719256782341e-18,0.0003338809992561,0.00016533480297604248
MikeBlazerX,2,0.0,5.95291246242224e-05,-2.4837438513564683e-18,0.0003338809992561,0.00016533480297604083
BrooklynGuru393,2,0.0,5.95291246242224e-05,7.244252899789696e-19,0.0003338809992561,0.0001653348029760422
takeourborderback,2,0.0,5.95291246242224e-05,2.7702826465236563e-05,0.0003338809992561,0.00017755932678417888
MisterDolphinNotes,2,0.0,5.95291246242224e-05,-4.1395730855941133e-19,0.0003338809992561,0.00016533480297604175
homeostatic_universe,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
TFC_8,2,0.0,5.95291246242224e-05,2.8977011599158785e-18,0.0003338809992561,0.0001653348029760432
longcovid_mecfs_eds,2,0.0,5.95291246242224e-05,2.4837438513564683e-18,0.0003338809992561,0.000165334802976043
best_isp,2,0.0,5.95291246242224e-05,6.209359628391171e-19,0.0003338809992561,0.00016533480297604218
MARK37public,2,0.0,5.95291246242224e-05,1.6036020825959168e-06,0.0003338809992561,0.00016604243011517414
PauNoCuDoBolsonaro,2,0.0,5.95291246242224e-05,4.9674877027129365e-18,0.0003338809992561,0.00016533480297604408
toukonotes,2,0.0,5.95291246242224e-05,5.795402319831757e-18,0.0003338809992561,0.0001653348029760445
nsdelzap1,2,0.0,5.95291246242224e-05,6.209359628391171e-19,0.0003338809992561,0.00016533480297604218
NSDVKhersone,2,0.0,5.95291246242224e-05,5.174466356992641e-19,0.0003338809992561,0.00016533480297604213
historiaufo,2,0.0,5.95291246242224e-05,2.8977011599158785e-18,0.0003338809992561,0.0001653348029760432
robertoforcione,2,0.0,5.95291246242224e-05,3.3116584684752906e-18,0.0003338809992561,0.0001653348029760434
dildoshnaya,2,0.0,5.95291246242224e-05,-2.5872331784963202e-20,0.0003338809992561,0.0001653348029760419
ustim1960,2,0.0,5.95291246242224e-05,-2.0697865427970565e-18,0.0003338809992561,0.00016533480297604102
moscowtokyo,2,0.0,5.95291246242224e-05,-2.0697865427970565e-18,0.0003338809992561,0.00016533480297604102
purgatoriobh,2,0.0,5.95291246242224e-05,6.209359628391171e-19,0.0003338809992561,0.00016533480297604218
bezfiltrov_show,2,0.0,5.95291246242224e-05,-2.0697865427970565e-18,0.0003338809992561,0.00016533480297604102
romania_ru,2,0.0,5.95291246242224e-05,1.811063224947424e-19,0.0003338809992561,0.000165334802976042
ma_renzhi,2,0.0,5.95291246242224e-05,-2.0697865427970564e-19,0.0003338809992561,0.00016533480297604183
olympgeom,2,0.0,5.95291246242224e-05,7.761699535488962e-20,0.0003338809992561,0.00016533480297604197
Vratskiy,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
AlexJonesTherapist,2,0.0,5.95291246242224e-05,7.060103826518664e-08,0.0003338809992561,0.00016536595734486544
ilduc,2,0.0,5.95291246242224e-05,2.4837438513564683e-18,0.0003338809992561,0.000165334802976043
clnlsprmcst,2,0.0,5.95291246242224e-05,1.0348932713985282e-18,0.0003338809992561,0.00016533480297604235
morgancjonas,2,0.0,5.95291246242224e-05,5.174466356992641e-19,0.0003338809992561,0.00016533480297604213
WRONGOP,2,0.0,5.95291246242224e-05,1.1916919495845077e-06,0.0003338809992561,0.0001658606650799663
Soldados,2,0.0,5.95291246242224e-05,6.209359628391171e-19,0.0003338809992561,0.00016533480297604218
LiquorGunsBaconTrump,2,0.0,5.95291246242224e-05,5.8164554006601446e-08,0.0003338809992561,0.00016536046945365334
medusanewsfeed,2,0.0,5.95291246242224e-05,-1.0348932713985282e-18,0.0003338809992561,0.00016533480297604145
GaniAbadan,2,0.0,5.95291246242224e-05,2.587233178496321e-19,0.0003338809992561,0.00016533480297604205
forumcommissionecovid,2,0.0,5.95291246242224e-05,4.139573085594113e-18,0.0003338809992561,0.00016533480297604373
andrei_ermolenko,2,0.0,5.95291246242224e-05,2.587233178496321e-19,0.0003338809992561,0.00016533480297604205
RIFairElectionsandEducation,2,0.0,5.95291246242224e-05,-3.880849767744481e-20,0.0003338809992561,0.00016533480297604189
kart_elios,2,0.0,5.95291246242224e-05,-4.9674877027129365e-18,0.0003338809992561,0.00016533480297603972
pu05z,2,0.0,5.95291246242224e-05,-1.2418719256782341e-18,0.0003338809992561,0.00016533480297604134
angelinatroyann,2,0.0,5.95291246242224e-05,1.5523399070977924e-19,0.0003338809992561,0.00016533480297604197
morecamberesist,2,0.0,5.95291246242224e-05,-3.880849767744481e-20,0.0003338809992561,0.00016533480297604189
Absurdistan1,2,0.0,5.95291246242224e-05,-2.0697865427970564e-19,0.0003338809992561,0.00016533480297604183
officialProudBoysScotland,2,0.0,5.95291246242224e-05,1.067115851434951e-06,0.0003338809992561,0.0001658056929463587
vladbiletchi,2,0.0,5.95291246242224e-05,-2.0697865427970565e-18,0.0003338809992561,0.00016533480297604102
indaafrica,2,0.0,5.95291246242224e-05,3.3116584684752906e-18,0.0003338809992561,0.0001653348029760434
irv_official,2,0.0,5.95291246242224e-05,-2.587233178496321e-19,0.0003338809992561,0.00016533480297604178
agentura08,2,0.0,5.95291246242224e-05,-8.279146171188227e-19,0.0003338809992561,0.00016533480297604153
straights_for_equality,2,0.0,5.95291246242224e-05,3.3116584684752906e-18,0.0003338809992561,0.0001653348029760434
folkresearch,2,0.0,5.95291246242224e-05,5.795402319831757e-18,0.0003338809992561,0.0001653348029760445
beatricepiraccini1972,2,0.0,5.95291246242224e-05,2.4837438513564683e-18,0.0003338809992561,0.000165334802976043
potehaklio,2,0.0,5.95291246242224e-05,1.6558292342376453e-18,0.0003338809992561,0.00016533480297604265
cryptoiska,2,0.0,5.95291246242224e-05,-1.0348932713985282e-18,0.0003338809992561,0.00016533480297604145
vremya4,2,0.0,5.95291246242224e-05,3.3116584684752906e-18,0.0003338809992561,0.0001653348029760434
netrunner,2,0.0,5.95291246242224e-05,2.4837438513564683e-18,0.0003338809992561,0.000165334802976043
AnimalEqualityItalia,2,0.0,5.95291246242224e-05,-1.0348932713985282e-19,0.0003338809992561,0.00016533480297604189
Sarov_Abzac,2,0.0,5.95291246242224e-05,1.2936165892481606e-19,0.0003338809992561,0.00016533480297604197
catmemesandvideos,2,0.0,5.95291246242224e-05,5.174466356992641e-19,0.0003338809992561,0.00016533480297604213
